original_rule_id,retry_decision,promotion_ready,rule_object,constraint_scope,applies_to,operator,value,unit,condition,original_evidence_id,retry_evidence_id,retry_evidence_page,retry_support_gaps,promotion_risk_flags,promotion_recommendation,retry_evidence_quote,rule_sentence
calgary_rcg_133,review_needed,False,permitted_use,calgary_generic_graph_pack_179_page_0524_local_003_backyard_suite,Backyard Suite,permitted,,,Discretionary use in the Multi-Residential – Contextual Medium Profile District,calgary_generic_graph_pack_179__page_0524__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for calgary generic graph pack 179 page 0524 local 003 backyard suite is permitted when Discretionary use in the Multi-Residential – Contextual Medium Profile District.
calgary_rcg_134,review_needed,False,permitted_use,calgary_generic_graph_pack_183__page_0549__local_002_backyard_suite,Backyard Suite,permitted,,,PART 6 - DIVISION 8: M-H1,calgary_generic_graph_pack_183__page_0549__local_002,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for calgary generic graph pack 183  page 0549  local 002 backyard suite is permitted when PART 6 - DIVISION 8: M-H1.
calgary_rcg_135,review_needed,False,permitted_use,calgary_generic_graph_pack_196_page_0565_local_005_secondary_suite,Secondary Suite,permitted,,,In the Multi-Residential – Low Profile Support Commercial District,calgary_generic_graph_pack_196__page_0565__local_005,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for calgary generic graph pack 196 page 0565 local 005 secondary suite is permitted when In the Multi-Residential – Low Profile Support Commercial District.
calgary_rcg_136,review_needed,False,permitted_use,calgary_generic_graph_pack_199_sec_679_secondary_suite,Secondary Suite,permitted,,,In the Multi-Residential – Medium Profile Support Commercial District,calgary_generic_graph_pack_199__page_0572__local_002,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for calgary generic graph pack 199 sec 679 secondary suite is permitted when In the Multi-Residential – Medium Profile Support Commercial District.
calgary_rcg_137,review_needed,False,permitted_use,m_x2_backyard_suite_permitted,Backyard Suite,permitted,,,In M-X2 District,calgary_generic_graph_pack_202__page_0573__local_003,calgary_generic_graph_pack_091__page_0406__local_004,406,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for m x2 backyard suite permitted is permitted when In M-X2 District.
calgary_rcg_138,review_needed,False,permitted_use,m_x2_semi_detached_dwelling_permitted,Semi-detached Dwelling,permitted,,,In M-X2 District,calgary_generic_graph_pack_202__page_0573__local_004,calgary_generic_graph_pack_014__page_0093__local_004,93,pipeline5_text_candidate_requires_review; applies_to_not_supported,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Semi-detached Dwelling: permitted use for m x2 semi detached dwelling permitted is permitted when In M-X2 District.
calgary_rcg_139,review_needed,False,permitted_use,m_x2_single_detached_dwelling_permitted,Single Detached Dwelling,permitted,,,In M-X2 District,calgary_generic_graph_pack_202__page_0573__local_004,calgary_generic_graph_pack_086__page_0405__local_003,405,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(2) Parcels designated R-C1Ls are intended to accommodate a 12P2010, Secondary Suite as a permitted use on the same parcel as a 24P2014, 24P2018 Single Detached Dwelling. PART 5 - DIVISION 2: R-C1L & R-C1Ls Division 2: Residential – Contextual Large Parcel...",Single Detached Dwelling: permitted use for m x2 single detached dwelling permitted is permitted when In M-X2 District.
calgary_rcg_140,review_needed,False,permitted_use,cc_mh_backyard_suite,Backyard Suite,permitted,,,In PART 11 - Division 2: CC-MH,calgary_generic_graph_pack_215__page_0829__local_002,calgary_generic_graph_pack_091__page_0406__local_004,406,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"370 Rules 370 In addition to the rules in this District, all uses in this District must comply with: (a) the General Rules for Low Density Residential Land Use Districts referenced in Part 5, Division 1; (b) the Rules Governing All Districts referenced in P...",Backyard Suite: permitted use for cc mh backyard suite is permitted when In PART 11 - Division 2: CC-MH.
calgary_rcg_141,review_needed,False,permitted_use,cc_mh_secondary_suite,Secondary Suite,permitted,,,In PART 11 - Division 2: CC-MH,calgary_generic_graph_pack_215__page_0829__local_002,calgary_generic_graph_pack_014__page_0093__local_004,93,upstream_extraction_requested_review; pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(s) a Secondary Suite, when listed as a permitted use in the 26P2015, district, for which an application for a permit pursuant to the 5P2017 Building Permit Bylaw has been received; building as a temporary polling station, returning offices’ headquarters, F...",Secondary Suite: permitted use for cc mh secondary suite is permitted when In PART 11 - Division 2: CC-MH.
calgary_rcg_142,review_needed,False,building_portions,separate_building_portions_interpretation,separate portions of a building,required,,,"interpreted to mean that whenever a person inside of a building must exit the building or enter a common internal corridor to access a different portion of the building, those two portions of the building are separate",calgary_generic_graph_pack_011__page_0080__local_004,calgary_generic_graph_pack_071__page_0395__local_004,395,pipeline5_text_candidate_requires_review; text_condition_not_supported; unresolved_exception_cue,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,"(3) The maximum floor area of a Secondary Suite may be relaxed by the Development Authority to a maximum of 10.0 per cent. (4) Except in the R-CG District, a Secondary Suite must have a private 56P2022 amenity space that: rways and landings, is 100.0 square...","separate portions of a building: building portions for separate building portions interpretation is required when interpreted to mean that whenever a person inside of a building must exit the building or enter a common internal corridor to access a different portion of the building, those two portions of the building are separate."
calgary_rcg_143,review_needed,False,use_area,use_area_measurement_mezzanines_storeys,use area,required,,,includes the floor area of all mezzanines and storeys capable of being accessed by the same entrance without leaving the building or using a common internal corridor,calgary_generic_graph_pack_011__page_0080__local_004,calgary_generic_graph_pack_042__page_0232__local_002,232,pipeline5_text_candidate_requires_review,,Keep in review; inspect rerun gaps and cited evidence before changing verifier behavior.,(iii) constructed of materials and to the standards required by the Development Authority; (j) must not keep vehicles outside of a building or screened enclosure for more than 72 consecutive hours; 48P2020 (k) deleted (l) does not require bicycle parking st...,use area: use area for use area measurement mezzanines storeys is required when includes the floor area of all mezzanines and storeys capable of being accessed by the same entrance without leaving the building or using a common internal corridor.
